#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
####Muslim to Ormazdic stuff;;;;;;;;;;;;;x
###Hajj;;;;;;;;;;;;;x
go_on_hajj;Go on pilgrimage to Martek;Partir en pèlerinage à La Mecque;Geht auf Hadsch nach Mekka ;;Ir al Hajj a La Meca;;;;;;;;;x
EVTOPTA88017;I think I've lost my appetite...;Je crois que je vais me sentir mal…;Ich denke, mir ist der Appetit vergangen...;;Creo que he perdido el hambre...;;;;;;;;;x
EVTDESC88018;As you stroll through your palace garden with [From.GetTitledFirstName], you see the brief glint of reflected sunlight on metal as a thrown dagger flashes past and buries itself in your friend's throat. Your bodyguards rush you to safety, but you glimpse a robed assassin scurrying over the palace walls...;Alors que vous vous promenez dans le jardin de votre palais en compagnie de [From.GetTitledFirstName], vous apercevez le bref éclat brillant du soleil sur le métal. Une dague file à toute vitesse dans votre direction et finit sa course dans la gorge de vo;Während Ihr mit [From.GetTitledFirstName] durch Euren Schlossgarten schlendert, seht Ihr das kurze Aufblitzen von reflektiertem Sonnenlicht auf Metall, als plötzlich ein Dolch vorbeifliegt und die Kehle Eures Freundes durchbohrt. Eure Leibwächter bringen ;;Mientras paseas por el jardín de palacio con [From.GetTitledFirstName], ves el leve destello de sol reflejarse en el metal... Una daga vuela y se clava en la garganta de tu amigo. Tus guardaespaldas te llevan a lugar seguro, mientras un asesino con túnica pasa a toda velocidad sobre las murallas de palacio...;;;;;;;;;x
EVTOPTA88018;The Hashishin! Was I the intended target?;Les Hashishin ! Cette dague m'était-elle destinée ?;Die Hashishin! War ich das beabsichtigte Ziel?;;¡Los Hassasin! ¿Se supone que yo era el objetivo?;;;;;;;;;x
EVTDESC88019;You wake suddenly in cold sweat with a strong sensation that something is amiss. The flickering candlelight in your tent reveals a plate of hot biscuits and a note pinned by a poisoned dagger next to your bed. It reads: "There are a thousand ways to kill a [Root.GetManWoman], [Root.GetFirstName]. The Hashishin know them all.;Vous vous réveillez dans un sursaut, pris d'une sueur froide et avec la sensation que quelque chose ne tourne pas rond. La lueur vacillante de la bougie dans votre tente éclaire une assiette de biscuits tout juste sortis du four, ainsi qu'une note épinglé;Ihr wacht plötzlich schweißgebadet mit einem starken Gefühl auf, dass etwas nicht stimmt. Das flackernde Kerzenlicht im Zelt beleuchtet einen Teller mit Keksen und eine Notiz, die mit einem vergifteten Dolch an das Bett geheftet wurde. Sie lautet: 'Es gib;;Te despiertas con sudores fríos y la fuerte sensación de que algo ocurre. La trémula vela de tu tienda deja ver un plato de bollos calientes y una nota clavada en una daga envenenada junto a tu cama, que dice: 'Hay miles de formas de matar a una persona, [Root.GetFirstName]. Los Hasassin las conocen todas.';;;;;;;;;x
EVTOPTA88019;Guards! Search the area!;Gardes ! Fouillez l'enceinte du palais !;Wache! Sucht die Umgebung ab!;;¡Guardas! ¡Registrad la zona!;;;;;;;;;x


EVTDESC105000;It is a dire decision, to ask the Grand Judge to grant me divorce from my husband [Root.Spouse.GetTitledFirstName]. I must be certain this is what I want before I make this decision...;Demander au cadi l'autorisation de divorcer de mon mari [Root.Spouse.GetTitledFirstName] est une décision très difficile à prendre. Je dois être sûre que c'est bien ce que je veux...;Es ist eine schreckliche Entscheidung, den Ober-Kadi, um eine Scheidung von meinem Ehemann [Root.Spouse.GetTitledFirstName] zu bitten. Ich muss sicher sein, dass es wirklich das ist was ich möchte, bevor ich meine Entscheidung treffe... ;;Pedirle al Cadí Jefe que me conceda el divorcio de mi esposo [Root.Spouse.GetTitledFirstName] es una decisión extrema. Debo estar segura de que eso es lo que quiera antes de tomar la decisión...;;;;;;;;;x
EVTOPTA105000;I have decided!;J'ai pris ma décision !;Ich habe entschieden!;;¡Ya me he decidido!;;;;;;;;;x
EVTTOOLTIP105001;[Root.GetTitledFirstName] asks the Grand Judge [This.GetTitledFirstName] for a divorce;[Root.GetTitledFirstName] demande au cadi [This.GetTitledFirstName] de prononcer son divorce;[Root.GetTitledFirstName] bat den Ober-Kadi [This.GetTitledFirstName] um eine Scheidung;;[Root.GetTitledFirstName] solicita al Cadí Jefe, [This.GetTitledFirstName], el divorcio;;;;;;;;;x
EVTOPTB105000;I cannot make this decision now...;Il m'est impossible de prendre une décision, pour le moment...;Ich kann diese Entscheidung gerade nicht treffen...;;No puedo tomar la decisión en estos instantes...;;;;;;;;;x
EVTDESC105001;[From.GetTitledFirstName] came to me to ask to be granted a divorce from her husband [From.Spouse.GetTitledFirstName]. I reminded [From.GetTitledFirstName] about the iddah period, the month she would have to wait before the divorce came through, and asked if her husband [From.Spouse.GetTitledFirstName] would demand compensation and the return of the mahr, the wedding gift her husband gave her when they married.;[From.GetTitledFirstName] est venue me voir pour que je lui accorde le divorce de son époux [From.Spouse.GetTitledFirstName]. J'ai rappelé à [From.GetTitledFirstName] qu'elle devait respecter la période de iddah, un délai règlementaire d'un mois et lui ai demandé si son mari [From.Spouse.GetTitledFirstName] pensait demander une compensation financière ainsi que la récupération du mahr, le cadeau que fait l'époux à sa femme au moment du mariage.;[From.GetTitledFirstName] kam zu mir und bat mich, einer Scheidung von ihrem Ehemann [From.Spouse.GetTitledFirstName] zuzustimmen. Ich erinnerte [From.GetTitledFirstName] an die Iddah-Zeit, den Monat, den sie warten müsse, bevor eine Scheidung Rechtens sein würde, und fragte, ob ihr Ehemann [From.Spouse.GetTitledFirstName] eine Entschädigung und die Herausgabe des Mahr, dem Hochzeitsgeschenk, das ihr Ehemann ihr zur Hochzeit geschenkt hatte, verlangen könne. ;;[From.GetTitledFirstName] se acercó a mí para solicitarme que le concediera el divorcio de su marido, [From.Spouse.GetTitledFirstName] Le recordé a [From.GetTitledFirstName] sobre el período de iddah, el mes que ella tendría que esperar antes de que se consume el divorcio, y le pregunté si su esposo, ?[From.Spouse.GetTitledFirstName], le pedirá una compensación y la restitución del mahr, el presente de bodas que su esposo le regaló cuando se casaron.  ;;;;;;;;;x
EVTOPTA105001;If you have no regrets after a month, you may be divorced;Si vous n'avez aucun regret au bout d'un mois, alors vous pourrez divorcer;Solltet Ihr es nach einem Monat nicht bedauern, könnt Ihr Euch scheiden lassen ;;Si no te arrepientes, después de un mes te podrás divorciar;;;;;;;;;x
EVTTOOLTIP105002;[Root.GetTitledFirstName] grants [This.GetTitledFirstName] her desired divorce;[Root.GetTitledFirstName] a accordé à [This.GetTitledFirstName] son divorce;[Root.GetTitledFirstName] gewährt [This.GetTitledFirstName] ihren Scheidungswunsch;;[Root.GetTitledFirstName] le concede a [This.GetTitledFirstName] su tan anhelado divorcio;;;;;;;;;x
EVTOPTB105001;No, I cannot justify granting you a divorce;Non, je ne peux pas vous autoriser à divorcer;Nein, ich kann keine Scheidung gewähren;;No, no hay justificación para concederte un divorcio;;;;;;;;;x
EVTTOOLTIP105003;[Root.GetTitledFirstName] denies [This.GetTitledFirstName] the divorce;[Root.GetTitledFirstName] refuse à [This.GetTitledFirstName] sa demande de divorce;[Root.GetTitledFirstName] verweigert [This.GetTitledFirstName] die Scheidung;;[Root.GetTitledFirstName] niega el divorcio a [This.GetTitledFirstName];;;;;;;;;x
EVTDESC105002;The Grand Judge [From.GetTitledFirstName] asked me what if my husband [Root.Spouse.GetTitledFirstName] demanded compensation and the return of my mahr, the gift he gave me at the wedding and told me what would happen to any child of our union. He also told me I must wait a month, the iddah period, before I could be divorced or, if I was pregnant, until the child was born.;Le cadi [From.GetTitledFirstName] m'a demandé ce que je comptais faire si mon époux [Root.Spouse.GetTitledFirstName] exigeait une compensation et la récupération du mahr, le cadeau qu'il m'avait fait au moment de nos fiançailles, et ce qu'il adviendrait des enfants nés de notre union. De plus, le divorce ne pourra être prononcé que dans un mois, au terme de la période d'iddah, ou, si je suis enceinte, après la naissance de l'enfant.;Der Ober-Kadi, [From.GetTitledFirstName], fragte mich was wäre, wenn mein Mann, [Root.Spouse.GetTitledFirstName], eine Entschädigung und die Rückgabe meines Mahr, dem Geschenk, dass er mir zu unserer Hochzeit überreichte und mir sagte, was mit jedem Kind unserer Verbindung geschehen werde. Er sagte mir auch, dass ich einen Monat warten müsse, die Iddah-Zeit, bevor ich mich scheiden lassen könne oder, sollte ich schwanger sein, bis das Kind geboren sei. ;;El Cadí Jefe, [From.GetTitledFirstName], me preguntó si mi esposo, [Root.Spouse.GetTitledFirstName], me pidió compensación y la restitución del mahr, el regalo que me dio en la boda y me dijo lo que pasaría con cualquier hijo de nuestra unión. También me dijo que tenía que esperar un mes, el período de iddah, antes de poderme divorciar, o, si estaba embarazada, hasta que el niño naciera. ;;;;;;;;;x
EVTOPTA105002;A month I must wait, then;Je patienterai un mois, alors;Ich muss einen Monat warten, dann ;;Entonces debo esperar un mes;;;;;;;;;x
EVTOPTB105002;Until this child is born, then;J'attendrai la naissance de notre enfant, alors;Bis das Kind geboren ist, dann ;;Así que hasta que nazca el niño;;;;;;;;;x
EVTOPTC105002;I have changed my mind, I don't want the divorce!;J'ai changé d'avis, je ne souhaite plus divorcer !;Ich habe meine Meinung geändert - ich möchte keine Scheidung! ;;He cambiado de opinión, ¡no quiero el divorcio!;;;;;;;;;x
EVTDESC105003;The Grand Judge [From.GetTitledFirstName] did not grant me a divorce and told me that from what I told him he saw no reason to grant me a divorce from [Root.Spouse.GetTitledFirstName].;Le cadi [From.GetTitledFirstName] a refusé ma demande de divorce car d'après lui, aucun de mes arguments ne justifie de mettre un terme à mon union avec [Root.Spouse.GetTitledFirstName].;Der Ober-Kadi [From.GetTitledFirstName] gewährte mir keine Scheidung und sagte mir, dass er von dem was ich ihm erzählt hätte, keinen Grund für eine Scheidung von [Root.Spouse.GetTitledFirstName] erkennen könne.;;El Cadí Jefe, [From.GetTitledFirstName], no me concedió el divorcio y me dijo que en lo que le dije no veía ninguna razón para divorciarme de [Root.Spouse.GetTitledFirstName].;;;;;;;;;x
EVTOPTA105003;I must accept this marriage then;Dans ce cas, je dois accepter mon mariage;Ich muss diese Ehe also akzeptieren;;Entonces debo aceptar el matrimonio;;;;;;;;;x
EVTDESC105004;The iddah period has gone and if I am truly certain I want a divorce from [Root.Spouse.GetTitledFirstName] I will have it.;La période d'iddah est terminée et si je suis toujours décidée à divorcer de [Root.Spouse.GetTitledFirstName], alors ma demande sera accordée.;Die Iddah- Zeit hat begonnen und ich bin mir wirklich sicher, dass ich eine Scheidung von [Root.Spouse.GetTitledFirstName] möchte und diese auch haben werde. ;;El período de iddah ha terminado y estoy totalmente segura de que quiero divorciarme de [Root.Spouse.GetTitledFirstName], y así lo haré.;;;;;;;;;x
EVTOPTA105004;Yes! I am no longer married to [Root.Spouse.GetTitledFirstName]!;Hourra ! Mon mariage avec [Root.Spouse.GetTitledFirstName] est officiellement terminé !;Ja! Ich bin nicht länger mit [Root.Spouse.GetTitledFirstName] verheiratet!;;¡Sí! ¡Ya no estoy casada con [Root.Spouse.GetTitledFirstName]!;;;;;;;;;x
EVTOPTB105004;During the iddah period I have changed my mind, I don't want a divorce;J'ai changé d'avis pendant la période d'iddah, je ne souhaite plus divorcer;Während der Iddah-Zeit habe ich meine Meinung geändert und möchte nun doch keine Scheidung ;;Durante el período de iddah he cambiado de opinión, no quiero el divorcio;;;;;;;;;x
EVTDESC105005;My wife [Root.Spouse.GetTitledFirstName] has gone to Grand Judge [From.GetTitledFirstName] and asked for a divorce! If she still wants it after the iddah period, a month, then our marriage will be no more...;Ma femme [Root.Spouse.GetTitledFirstName] est allée voir le cadi [From.GetTitledFirstName] pour lui demander de prononcer notre divorce ! Si elle ne change pas d'avis au terme de sa période d'iddah, c'est-à-dire un mois, alors notre mariage sera de l'histoire ancienne...;Meine Frau [Root.Spouse.GetTitledFirstName] ist zum Ober-Kadi, [From.GetTitledFirstName], und ihn um eine Scheidung bat! Sollte sie diese auch nach der Iddah-Zeit, einem Monat, noch verlangen, wird unsere Ehe nicht mehr sein... ;;Mi esposa [Root.Spouse.GetTitledFirstName] ha ido al Cadí Jefe, [From.GetTitledFirstName], y ha solicitado el divorcio si continúa queriendol después del período de iddah, es decir, un mes, entonces nuestro matrimonio habrá finalizado...;;;;;;;;;x
EVTOPTA105005;If that's what she wants...;Si c'est ce qu'elle veut...;Wenn es das ist, was sie möchte... ;;Si eso es lo que ella quiere...;;;;;;;;;x
EVTOPTB105005;NO! I won't allow it!;NON ! Je ne le permettrai pas !;NEIN! Das werde ich nicht erlauben!;;¡NO! ¡No lo permitiré!;;;;;;;;;x
EVTTOOLTIP105006;[Root.GetTitledFirstName] tries to stop [This.GetTitledFirstName] from getting the divorce;[Root.GetTitledFirstName] essaie d'empêcher [This.GetTitledFirstName] d'obtenir le divorce;[Root.GetTitledFirstName] versucht, [This.GetTitledFirstName] an einer Scheidung zu hindern;;[Root.Liege.GetTitledName] intenta evitar que [This.GetTitledFirstName] se divorcie;;;;;;;;;x
EVTDESC105006;I was on my way home, thinking of ways to tell my husband [From.GetTitledFirstName] that I had asked the Grand Judge for a divorce, when [From.GetTitledFirstName] caught up with me and asked me why I wanted a divorce! I told [From.GetTitledFirstName] my reasons and he pleaded that I should reconsider, told me he did not want me to divorce him...;Sur le chemin du retour, alors que je réfléchissais à la façon d'annoncer à mon mari [From.GetTitledFirstName] que je m'étais rendue auprès du cadi pour demander le divorce, [From.GetTitledFirstName] m'a rattrapée et m'a demandé pourquoi je voulais divorcer ! J'ai expliqué à mon mari mes motivations mais il m'a suppliée de réfléchir car lui ne souhaitait pas divorcer.;Ich war auf meinem Weg nach Hause, dachte über Möglichkeiten nach, wie ich meinem Ehemann [From.GetTitledFirstName] soll, dass ich den Ober-Kadi um die Scheidung gebeten habe, als [From.GetTitledFirstName] aufholte und mich fragte, warum ich eine Scheidung wolle! Ich nannte [From.GetTitledFirstName] meine Grunde und er flehte mich an, es mir noch einmal zu überlegen, da er nicht wolle, dass ich mich von ihm scheiden ließ... ;;Iba rumbo a mi casa, pensando en la manera de decirle a mi esposo, [From.GetTitledFirstName], que le había pedido el divorcio al Cadí Jefe, cuando [From.GetTitledFirstName] me interceptó y me preguntó porqué quería el divorcio. Le expliqué a [From.GetTitledFirstName] mis razones y él me rogó que lo reconsiderare, y me dijo que no quería que me divorciara de él...;;;;;;;;;x
EVTOPTA105006;No, I don't want to be married to you, I want that divorce!;Je ne veux plus t'avoir comme époux, je veux divorcer !;Nein, ich möchte mit dir nicht verheiratet sein - ich möchte diese Scheidung! ;;No, yo no quiero seguir casada contigo, !quiero el divorcio!;;;;;;;;;x
EVTTOOLTIPA105007;[Root.GetTitledFirstName] will not change her mind about the divorce;[Root.GetTitledFirstName] ne changera pas d'avis au sujet du divorce;[Root.GetTitledFirstName] wird ihre Meinung über die Scheidung nicht ändern ;;[Root.Liege.GetTitledName] no cambiará de opinión acerca del divorcio;;;;;;;;;x
EVTOPTB105006;Fine, but then things are going to have to change!;Très bien mais dans ce cas, les choses vont devoir changer !;Gut, aber dann werden sich einige Dinge ändern müssen! ;;Vale, ¡pero las cosas tendrán que cambiar entonces!;;;;;;;;;x
EVTTOOLTIPB105007;[Root.GetTitledFirstName] decides to stay with [This.GetTitledFirstName];[Root.GetTitledFirstName] décide finalement de rester avec [This.GetTitledFirstName];[Root.GetTitledFirstName] hat sich dazu entschlossen, bei [This.GetTitledFirstName] zu bleiben;;[Root.Liege.GetTitledName] decide quedarse con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC105007;I pleaded with [From.GetTitledFirstName], promised her all she would want if only she wouldn't leave me! She told me about her reasons and I told her I would change, that I would do anything, anything!;J'ai supplié [From.GetTitledFirstName], je lui ai promis qu'elle aurait tout ce qu'elle souhaitait si elle acceptait de rester avec moi ! Elle m'a expliqué ses motivations et je lui ai promis de changer et que je ferai tout pour la rendre heureuse.;Ich flehte [From.GetTitledFirstName] an, versprach ihr alles, was sie sich wünschte, solange sie mich nur nicht verlässt! Sie nannte mir ihre Gründe und ich sagte ihr, dass ich mich ändern werde, dass ich alles tun würde, alles! ;;Le supliqué a [From.GetTitledFirstName], le prometí todo lo que ella pudiera desear sino me dejaba. Me dio sus razones y le dije que cambiaría, que haría lo que fuera, ¡lo que fuera!;;;;;;;;;x
EVTOPTA105007;But [From.GetTitledFirstName] did not change her mind;Mais [From.GetTitledFirstName] n'a pas changé d'avis;Doch [From.GetTitledFirstName] hat ihre Meinung nicht geändert ;;Pero [From.GetTitledFirstName] no cambió de opinión;;;;;;;;;x
EVTOPTB105007;[From.GetTitledFirstName] promised not to leave me!;[From.GetTitledFirstName] a promis de ne pas me quitter !;[From.GetTitledFirstName] hat versprochen, micht nicht zu verlassen! ;;¡[From.GetTitledFirstName] me prometió que no me dejaría!;;;;;;;;;x
EVTDESC105010;I grow more worried for every day no Grand Judge has been selected. It is as if [Root.Liege.GetTitledFirstName] does not care if just judgement is brought to those who deserve it!;Cela m'inquiète car les jours passent mais aucun cadi n'a été désigné. C'est comme si [Root.Liege.GetTitledFirstName] n'avait pas envie qu'un jugement juste et équitable puisse être rendu à ceux qui le méritent !;Mit jedem Tag an dem noch kein Ober-Kadi gewählt worden war, stieg meine Besorgnis. Es schien so, als interessiere es [Root.Liege.GetTitledFirstName] garnicht, ob die Gerechtigkeit bekommen, die es verdienen! ;;Cada día me preocupaba más que no se hubiera elegido un Cadí Jefe. Es como si a [Root.Liege.GetTitledFirstName] no le importará si el buen juicio solo se le otorga a quienes lo merecen;;;;;;;;;x
EVTOPTA105010;I should suggest one of my courtiers!;Je devrais proposer l'un de mes courtisans !;Ich sollte einen meiner Höflinge vorschlagen!;;¡Debería sugerir a uno de mis cortesanos!;;;;;;;;;x
EVTTOOLTIP105011;[Root.GetTitledFirstName] suggests a suitable person for the post of Grand Judge;[Root.GetTitledFirstName] propose le nom d'une personne tout à fait respectable pour le poste de cadi;[Root.GetTitledFirstName] schlägt eine passende Person für den Posten des Ober-Kadi vor ;;¡[Root.GetTitledFirstName] sugiere a una persona apropiada para la posición de Cadí Jefe!;;;;;;;;;x
EVTOPTB105010;I would be the best candidate!;Je suis le meilleur candidat !;Ich wäre der beste Kandidat! ;;¡Sería el mejor candidato!;;;;;;;;;x
EVTOPTC105010;One of [Root.Liege.GetTitledFirstName]'s vassals would be most suitable;L'un des vassaux de [Root.Liege.GetTitledFirstName] serait plus adapté;Einer von [Root.Liege.GetTitledFirstName]s Vasallen wäre passender ;;Uno de los vasallos de [Root.Liege.GetTitledFirstName] sería el más adecuado;;;;;;;;;x
EVTOPTD105010;Surely [Root.Liege.GetTitledFirstName] already knows the best person for Grand Judge;[Root.Liege.GetTitledFirstName] sait sûrement qui ferait l'affaire au poste de cadi;Sicherlich kennt [Root.Liege.GetTitledFirstName] bereits die beste Person für den Posten des Ober-Kadi;;Seguramente [Root.Liege.GetTitledFirstName] ya sabe quién es la mejor persona para ser Cadí Jefe;;;;;;;;;x
EVTDESC105011;[From.GetTitledFirstName] worries that the people of my realm lacks just judgement when I still haven't chosen a Grand Judge to take care of all legal matters. To ease [From.GetHerHis] worry, [From.GetTitledFirstName] came to me and suggested someone who [From.GetSheHe] believe would make an excellent Grand Judge.;[From.GetTitledFirstName] craint que mon peuple ne souffre de jugements inéquitables parce que je n'ai toujours pas désigné de cadi pour s'occuper des affaires de justice. Afin de résoudre ce problème qui l'inquiète, [From.GetTitledFirstName] m'a soumis le nom d'une personne qui ferait un excellent cadi.;[From.GetTitledFirstName] fürchtet, dass es den Menschen meines Reichs an Gerechtigkeit mangeln würde, wenn ich weiterhin keinen Ober-Kadi wählen würde, der sich um alle rechtlichen Dinge kümmert. Um [From.GetHerHis] Sorgen zu lindern, kam [From.GetTitledFirstName] zu mir und schlug mir jemanden vor, von dem [From.GetSheHe] überzeugt war, dass er einen exzelleten Ober-Kadi abgeben würde. ;;A [From.GetTitledFirstName] le preocupa que a las personas del reino les falte el buen juicio cuando todavía no haya seleccionado a un ?jefe de los cadíes para que se ocupe de todos los asuntos legales. Para calmar sus preocupaciones, [From.GetTitledFirstName] se presentó ante mí y me sugirió a alguien que creía que podía ser un excelenteCadí Jefe.;;;;;;;;;x
EVTOPTA105011;Yes, that courtier would be perfect;C'est vrai, ce courtisan est le candidat idéal;Ja, dieser Höfling wäre perfekt ;;Sí, ese cortesano sería perfecto;;;;;;;;;x
EVTTOOLTIP105012;[Root.GetTitledFirstName] accepts [This.GetTitledFirstName] as [Root.GetHerHis] new Grand Judge;[Root.GetTitledFirstName] accepte que [This.GetTitledFirstName] devienne le nouveau cadi;[Root.GetTitledFirstName] akzeptiert [This.GetTitledFirstName] als [Root.GetHerHis] neuen Ober-Kadi ;;[Root.GetTitledFirstName] acepta a [This.GetTitledFirstName] como su nuevo Cadí Jefe;;;;;;;;;x
EVTOPTB105011;No, he won't do;Non, il ne fera pas l'affaire;Nein, er passt nicht;;No, imposible;;;;;;;;;x
EVTTOOLTIPA105013;[Root.GetTitledFirstName] dismisses [This.GetTitledFirstName]'s candidate;[Root.GetTitledFirstName] rejette le candidat proposé par [This.GetTitledFirstName];[Root.GetTitledFirstName] lehnt [This.GetTitledFirstName]s Kandidaten ab;;[Root.GetTitledFirstName] descarta al candidato de [This.GetTitledFirstName];;;;;;;;;x
EVTOPTC105011;Yes, [From.GetTitledFirstName], you would be a perfect Grand Judge!;Oui, [From.GetTitledFirstName], vous serez un cadi idéal !;Ja, [From.GetTitledFirstName] wäre der perfekte Ober-Kadi! ;;¡Sí, [From.GetTitledFirstName], será un excelente Cadí Jefe!;;;;;;;;;x
EVTTOOLTIPA105014;is granted the title of Grand Judge;est promu au rang de cadi;wird der Titel des Ober-Kadi verliehen ;;se le ha otorgado el título de Cadí Jefe;;;;;;;;;x
EVTOPTD105011;No, I will not grant you the title of Grand Judge;Non, je refuse de vous promouvoir cadi;Nein, ich werde Euch nicht den Titel des Ober-Kadi verleihen ;;No, no te daré el título de Cadí Jefe;;;;;;;;;x
EVTTOOLTIPB105014;[Root.GetTitledFirstName] refuses to make [This.GetTitledFirstName] Grand Judge;[Root.GetTitledFirstName] refuse d'accorder le poste de cadi à [This.GetTitledFirstName];[Root.GetTitledFirstName] weigert sich, [This.GetTitledFirstName] zum Ober-Kadi zu ernennen ;;[Root.GetTitledFirstName] rechaza hacer a [This.GetTitledFirstName] Cadí Jefe;;;;;;;;;x
EVTOPTE105011;I agree, he would make an excellent Grand Judge;Je suis d'accord, il ferait un cadi parfait;Ich stimme zu, dass er ein exzellenter Ober-Kadi sein würde ;;Estoy de acuerdo, será un excelente Cadí Jefe;;;;;;;;;x
EVTOPTF105011;No, he will not become Grand Judge;Non, il ne deviendra pas cadi;Nein, er wird nicht Ober-Kadi werden ;;No, él no será el Cadí Jefe;;;;;;;;;x
EVTDESC105012;I had no idea [FromFrom.GetTitledFirstName] would suggest me as [From.GetTitledFirstName]'s new Grand Judge! The letter congratulating me to my new position and the order to appear before [From.GetTitledFirstName] as soon as possible was bewildering, I almost did not believe it at first.;J'ignorais totalement que [FromFrom.GetTitledFirstName] soumettrait mon nom pour le poste de cadi de [From.GetTitledFirstName] ! La lettre de félicitations me demandant de me présenter au plus tôt chez [From.GetTitledFirstName] m'a abasourdi, j'ai même cru à une blague, au début !;Ich hatte keine Ahnung, dass [FromFrom.GetTitledFirstName] mich als [From.GetTitledFirstName]s neuen Ober-Kadi vorschlagen würde! Das Gratulationsschreiben zu meiner neuen Position und die Anweisung, so schnell wie möglich vor [From.GetTitledFirstName] zu erscheinen, war verwirrend und ich konnte es zuerst garnicht glauben. ;;No tenía la menor idea de que [FromFrom.GetTitledFirstName] me sugeriría como el nuevo Cadí Jefe de [From.GetTitledFirstName]. La carta en que se me felicitaba por mi nueva posición y la orden de comparecer ante ???[From.GetTitledFirstName] lo antes posible me dejaron perplejo, casi no lo podía creer.;;;;;;;;;x
EVTOPTA105012;Thank you, [FromFrom.GetTitledFirstName]!;Merci, [FromFrom.GetTitledFirstName] !;Habt Dank, [FromFrom.GetTitledFirstName]!;;¡Gracias, [FromFrom.GetTitledFirstName]!;;;;;;;;;x
EVTTOOLTIPB105013;The new Grand Judge, [Root.GetTitledFirstName], thanks [This.GetTitledFirstName];Le nouveau cadi, [Root.GetTitledFirstName], remercie [This.GetTitledFirstName];Der neue Ober-Kadi, [Root.GetTitledFirstName], dankt [This.GetTitledFirstName];;El nuevo Cadí Jefe, [Root.GetTitledFirstName], agradece a [This.GetTitledFirstName];;;;;;;;;x
EVTDESC105013;I suggested that [target_suggested_qadi.GetTitledFirstName] would be [Root.Liege.GetTitledFirstName]'s new Grand Judge and waited with bated breath as [Root.Liege.GetTitledFirstName] pondered this.;J'ai proposé que [From.GetTitledFirstName] devienne le nouveau cadi de [Root.Liege.GetTitledFirstName] et retenu mon souffle pendant que [Root.Liege.GetTitledFirstName] réfléchissait à la question.;Ich schlug vor, dass [From.GetTitledFirstName] [Root.Liege.GetTitledFirstName]s neuer Ober-Kadi werden solle und wartete mit angehaltem Atem, während [Root.Liege.GetTitledFirstName] darüber nachdachte.;;Le sugerí que [From.GetTitledFirstName] fuera ??el nuevo ??jefe de los cadíes de [Root.Liege.GetTitledFirstName], y esperé con el aliento contenido mientras [Root.Liege.GetTitledFirstName] lo pensaba. ;;;;;;;;;x
EVTOPTA105013;[Root.Liege.GetSheHeCap] accepted my candidate as Grand Judge!;[Root.Liege.GetSheHeCap] a choisi le candidat que j'ai proposé pour devenir nouveau cadi !;[Root.Liege.GetSheHeCap] akzeptiert meinen Kandidaten für den Posten des Ober-Kadi! ;;¡Aceptó a mi candidato como Cadí Jefe!;;;;;;;;;x
EVTOPTB105013;[Root.Liege.GetTitledFirstName] dismissed my suggestion...;[Root.Liege.GetTitledFirstName] a rejeté ma proposition...;[Root.Liege.GetTitledFirstName] lehnte meinen Vorschlag ab... ;;[Root.Liege.GetTitledFirstName] rechazó mi sugerencia...;;;;;;;;;x
EVTDESC105014;It felt preposterous, almost insulting, to suggest myself as the new Grand Judge for [From.GetTitledFirstName] but there were no better candidate I could have thought of than myself.;Je trouve grotesque, même insultant, d'avoir soumis mon nom pour le poste de cadi auprès de [From.GetTitledFirstName], mais j'avoue être le meilleur candidat possible.;Es war grotesk, beinahe beleidigend, mich als neuen Ober-Kadi für [From.GetTitledFirstName] vorzuschlagen, aber es gab keine besseren Kandidaten außer mir, die mir eingefallen wären.;;Fue ridículo y hasta casi un insulto sugerirme a mí mismo como el nuevo ???Cadí Jefe para ?[From.GetTitledFirstName], pero no pude pensar en ningún otro candidato mejor que yo.  ;;;;;;;;;x
EVTOPTA105014;I am the new Grand Judge! Fear my justice!;Je suis le nouveau cadi ! La justice, c'est moi !;Ich bin der neue Ober-Kadi! Fürchtet meine Gerechtigkeit!;;¡Soy el nuevo Cadí Jefe! ¡Temed mi justicia!;;;;;;;;;x
EVTOPTB105014;[From.GetTitledFirstName] did not want me as Grand Judge;[From.GetTitledFirstName] n'a pas voulu de moi en tant que cadi;[From.GetTitledFirstName] wollte mich nicht als Ober-Kadi ;;[From.GetTitledFirstName] no me quería como Cadí Jefe;;;;;;;;;x
EVTDESC1010;I imagined a situation which became more and more intimidating, with an outcome that could mean life or death. I swallowed hard and decided that I would...;J'ai imaginé une situation très périlleuse, dont l'issue pourrait se traduire par la mort ou la vie. J'ai ravalé la boule qui se formait dans ma gorge et décidé de...;Ich stellte mir eine Situation vor, in der ich immer einschüchternder wurde, mit einem Ergebnis, das Leben oder Tod bedeuten würde. Ich schluckte hart und entschied...;;Imaginé una situación cada vez más intimidante, con un deselance que podía significar la vida o la muerte. Tragué con dificultad y decidí que lo haría...;;;;;;;;;x
