complacent_desc;This Amazon doesn't care about hunting and fighting, but rather spends her time slacking off in her palace, living of the prestige of her family rather than increase it. If she's kept around, she will increase the Complacency value of her dynasty, giving a bad name to all of her relatives.;;;;;;;;;;;;;
creature_monster;Monster;;;;;;;;;;;;;
creature_monster_desc;This is a savage beast, devoid of intellect.;;;;;;;;;;;;;
disinherited_amazon;Unworthy;;;;;;;;;;;;;
disinherited_amazon_desc;This character, due to being a male or a disgraced huntress, has been deemed unworthy by Amazonian society and is therefore not allowed to hold any position of power within it.;;;;;;;;;;;;;
sotek_conquest_cb_desc;Sotek will lead his people, the Skinks, into a bright new future, ridding their ancient domains from the lesser, more barbaric breeds of mammals and monsters who have come to infest them. §Y$CLAIMANT$§! can conquer any non-Lizardman province within the borders of Lustria for as long as he has the Favour of Sotek.;;;;;;;;;;;;;
CB_NAME_SOTEK_PURIFICATION;Sotek Purification of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_SOTEK_PURIFICATION;$ORDER$$FIRST_ADJ$ Sotek Purification of $OTHER_TITLE$;;;;;;;;;;;;;
favour_kukaili;Favour of Kukaili;;;;;;;;;;;;;
favour_kukaili_desc;Kukaili is the Great Devourer, main diety of the Miyan Halfling tribes of Lustria. Most of their cannibalistic rituals are dedicated to Him.;;;;;;;;;;;;;
HORDE_RETTYPE_CHAOSWARRIORS1;Chaos Warriors;;;;;;;;;;;;;
HORDE_RETTYPE_CHAOSWARRIORS1_DESC;A band of frenzy Chaos warriors.;;;;;;;;;;;;;
IS_IMPERIAL_HERO;Has won as Defender against a major Undead or Chaos invasion.;;;;;;;;;;;;;
in_stock;In Stock;;;;;;;;;;;;;
in_stock_desc;This character has been secluded somewhere safe and well protected, so that they cannot escape.;;;;;;;;;;;;;
free_stock_slaves;Free Stock Slaves;;;;;;;;;;;;;
free_stock_slaves_desc;Have men rounded up as cattle, what an abhorrent custom. Not something you'll allow anymore.;;;;;;;;;;;;;
impose_marriage_dominance;Impose Marital Dominance;;;;;;;;;;;;;
impose_marriage_dominance_desc;If you have more political influence than your spouse, you may force your union to be reconsidered with you as the dominant party, turning a regular marriage into a matrilinear one if female or a matrilinear marriage into a regular one if male.;;;;;;;;;;;;;
khorne_death_tournament;Blood Tournament;;;;;;;;;;;;;
khorne_death_tournament_desc;Call forth all of your courtiers and vassals, for any true follower of Khorne to join you in a bloodied tournament to the death!;;;;;;;;;;;;;
tzeentchian_sacrifice;Tzeentchian Sacrifice;;;;;;;;;;;;;
tzeentchian_sacrifice_desc;Turn blood against blood, lure nine of your friends, lovers and family into your clutches and send their souls as a tribute to the Great Architect. If Tzeentch is pleased by your offering, he might give you power in return.;;;;;;;;;;;;;
vassal_spread_disease;Nurglite Gift;;;;;;;;;;;;;
vassal_spread_disease_desc;Grandfather Nurgle gave you many gifts, but what about you? He teaches you generosity, you should share what you have with the less fortunate, such as [Root.GetFirstName].;;;;;;;;;;;;;
jade_vampire;Jade Vampire (Cosmetic);;;;;;;;;;;;;
living_jade;Jade;;;;;;;;;;;;;
dark_crystal;Dark Crystal;;;;;;;;;;;;;
dark_crystal_desc;One of the scrying spheres which gave the Jade their name. Through them the serpent-vampires can establish a link with the Imperial City and the Heavenly Dragon-Emperor of Cathay. Most of the renegate Jade are not keen doing so, for it gives an opportunity to the Dragon-Emperor to read their thoughts and impose them commands, but going for too long without watching a crystal can grievously weaken them.;;;;;;;;;;;;;
jade_degradation_1;Jade Degradation I;;;;;;;;;;;;;
jade_degradation_1_desc;The longer a Jade vampire is cut off from the Imperial City and the Heavenly Dragons, the worse their blood and flesh decay.;;;;;;;;;;;;;
jade_degradation_2;Jade Degradation II;;;;;;;;;;;;;
jade_degradation_2_desc;The longer a Jade vampire is cut off from the Imperial City and the Heavenly Dragons, the worse their blood and flesh decay.;;;;;;;;;;;;;
jade_degradation_3;Jade Degradation III;;;;;;;;;;;;;
jade_degradation_3_desc;The longer a Jade vampire is cut off from the Imperial City and the Heavenly Dragons, the worse their blood and flesh decay.;;;;;;;;;;;;;
jade_degradation_4;Jade Degradation IV;;;;;;;;;;;;;
jade_degradation_4_desc;The longer a Jade vampire is cut off from the Imperial City and the Heavenly Dragons, the worse their blood and flesh decay.;;;;;;;;;;;;;
employ_jade_soldier;Pick Saurus;;;;;;;;;;;;;
employ_jade_soldier_desc;Select a worthy subject amongst your lizardmen worshippers for use as commander.;;;;;;;;;;;;;
employ_jade_steward;Pick Skink;;;;;;;;;;;;;
employ_jade_steward_desc;Select a worthy subject amongst your lizardmen worshippers for use as steward.;;;;;;;;;;;;;
mysterious_dragon_mission_desc;§Y$CLAIMANT$§! has no idea why this war is being waged, but is compelled to push forward by supernatural causes.;;;;;;;;;;;;;
CB_NAME_MYSTERIOUS_MISSION;Mysterious Quest to [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_MYSTERIOUS_MISSION;$ORDER$$FIRST_ADJ$ Mysterious Quest of $OTHER_TITLE$;;;;;;;;;;;;;
opinion_forced_abstinence;Forced Abstinence;;;;;;;;;;;;;
forbid_crystal;Lock Dark Crystal;;;;;;;;;;;;;
forbid_crystal_desc;Forbid access of your Dark Crystal to any Jade Vampire in your realm.;;;;;;;;;;;;;
open_crystal;Allow Gazing;;;;;;;;;;;;;
open_crystal_desc;Allow Jade Vampires in your realm to gaze upon your crystal whenever they may need it.;;;;;;;;;;;;;
gaze_into_crystal;Gaze;;;;;;;;;;;;;
gaze_into_crystal_desc;The Dark Crystals are rare artifacts from Cathay. Legend has it by looking into them a learned individual may catch a glimpse of the Heavenly Palace of Cathay.\n Jade Vampires are known to jealously keep these crystals and to make extensive use of them.;;;;;;;;;;;;;
fay_enchantress;Fay Enchantress;;;;;;;;;;;;;
fay_enchantress_desc;The Fay Enchantress is the earthly representative of the Lady of the Lake and the overall and undisputed leader of her cult. She is the supreme political and spiritual authority of Bretonnia, it is she who crowns the King and has the power to depose and exile the monarch.;;;;;;;;;;;;;
opinion_ensnared_me;Ensnared;;;;;;;;;;;;;
jade_hipnotize;Hipnotize [Root.GetFirstName];;;;;;;;;;;;;
jade_hipnotize_desc;A Jade can attempt to impose his gaze upon a lesser creature and twist its mind to his purposes.;;;;;;;;;;;;;
jade_mayhem;Jade Mayhem;;;;;;;;;;;;;
jade_mayhem_desc;Though the Jade have plenty of regulations regarding the procedure of feeding, they have no restriction on the quantity. Conquered provinces can be freely ravaged by the ruling nest, often pitting its entire population against the occupying Jade.;;;;;;;;;;;;;
jade_eradication_conquest_desc;Jade Vampires have no qualms about sucking dry entire populations. Thus, they frequently need to raid and expand to acquire more cattle.;;;;;;;;;;;;;
CB_NAME_ERADICATION_CONQUEST;Jade Occupation of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_ERADICATION_CONQUEST;$ORDER$$FIRST_ADJ$ Jade Occupation of $OTHER_TITLE$;;;;;;;;;;;;;
jade_sack_province;Suck Province;;;;;;;;;;;;;
jade_sack_province_desc;Lead your Jade in this province, allowing any of your nest to suck dry as many cattle as they please and deport the rest to be enslaved or bred at a later time and location.;;;;;;;;;;;;;
jade_retinue;Jade Zi;;;;;;;;;;;;;
jade_retinue_desc;A group of Jade exterminators.;;;;;;;;;;;;;
jade_depopulation;Decimated Province;;;;;;;;;;;;;
jade_depopulation_desc;Jade vampires have bled dry hundreds upon hundreds of people in this province, to the point of greatly reducing its population.;;;;;;;;;;;;;
saurus_batch;Elite Sauri;;;;;;;;;;;;;
magic_cooldown;Magic Cooldown;;;;;;;;;;;;;
magic_cooldown_desc;Magic Cooldown;;;;;;;;;;;;;
jade_hipnotize_stop;Stop Ensnaring;;;;;;;;;;;;;
jade_hipnotize_stop_desc;Partially free [Root.GetFirstName] from your psychic hold so that you may focus on some other prey.;;;;;;;;;;;;;
clay_sculptor;Master Clay Sculptor;;;;;;;;;;;;;
clay_sculptor_desc;Reknowned artists in Cathay, the Clay Sculptors are also charged with the solemn duty of creating terracotta and brass automatons. Though the Astromancers are the ones to breathe life in the constructs, it is the Clay Sculptors who mold them from their raw materials and carefully craft the clockwork mechanisms which allow their limbs to move.;;;;;;;;;;;;;
astromancer;Astromancer;;;;;;;;;;;;;
astromancer_desc;The House of the Thousand Stars was originally created under the patronage of Fa Xeng, the Firegiver and most beloved amongst the Dragon-Gods of Cathay. He was the first to see the potential in the human race and taught the best amongst them how to read the signs of the sky and bring down the heavens upon their enemies. Astromancers ruled Cathay in the distant past, but in the turmoils since they were cast out to be hermits and monks, removed from any meaningful political charge.;;;;;;;;;;;;;
terracotta_warriors;Terracotta Automatons;;;;;;;;;;;;;
brass_soldiers;Brass Automatons;;;;;;;;;;;;;
brass_titan;Brass Titan;;;;;;;;;;;;;
HAS_LINK_WITH_CATHAY;Has a stable trade route with Cathay;;;;;;;;;;;;;
employ_clay_sculptor;Employ a Clay Sculptor;;;;;;;;;;;;;
employ_clay_sculptor_desc;Call a Master Sculptor from Grand Cathay, so that he may assist you in the creation of terracotta and brass automatons.\n\n You will need both a Clay Sculptor and an Astromancer to have access to the Cathayan automatized retinues.;;;;;;;;;;;;;
employ_astromancer;Employ an Astromancer;;;;;;;;;;;;;
employ_astromancer_desc;Call a Wise Astromancer from Grand Cathay, so that he may assist you in any arcane experiment and that he may breathe life in terracotta and brass automatons.\n\n You will need both a Clay Sculptor and an Astromancer to have access to the Cathayan automatized retinues.;;;;;;;;;;;;;
establish_cathay_link;Establish Eastern Route;;;;;;;;;;;;;
establish_cathay_link_desc;Send an expedition to the Far East to establish a safe route between your colony and the Fabled Cathay. Doing so will allow you and any of your successors to access a portion of the resources at the disposal of the Eternal Empire.;;;;;;;;;;;;;
ca_jade_stock_1;Mating Stocks;;;;;;;;;;;;;
ca_jade_stock_1_desc;Jade slaves are gathered in these small and dark holes after brainwashing. Here, they are squeezed for blood and forced to mate to produce more bloodbags.;;;;;;;;;;;;;
ca_cathayan_gunnery_barracks_1;Gunnery Barracks;;;;;;;;;;;;;
ca_cathayan_gunnery_barracks_desc;The Cathayan army is largely automatized, but there is still the need for living soldiers to properly employ the artillery. These barracks and gunpowder factories make sure both imperial gunners and cannons are produced and their handlers properly trained to use them.\n\n This building is required for Cathayan rulers to have access to the gunpowder retinue.;;;;;;;;;;;;;
ca_cathayan_gunnery_barracks_2;Gunnery Barracks;;;;;;;;;;;;;
ca_cathayan_gunnery_barracks_3;Gunnery Barracks;;;;;;;;;;;;;
ca_cathayan_gunnery_barracks_4;Gunnery Barracks;;;;;;;;;;;;;
ca_cathayan_sculpting_school_1;Sculpting School;;;;;;;;;;;;;
ca_cathayan_sculpting_school_desc;The monk-sculptors of Cathay assemble in this large and isolated buildings to perform their art and create new mechanical contraptions, for the most part terracotta and brass statues to be delivered to Astromancers so that they may be given life and employed in the army.;;;;;;;;;;;;;
ca_cathayan_sculpting_school_2;Sculpting School;;;;;;;;;;;;;
ca_cathayan_sculpting_school_3;Sculpting School;;;;;;;;;;;;;
ca_cathayan_sculpting_school_4;Sculpting School;;;;;;;;;;;;;
obj_acquire_dark_crystal;Acquire Dark Crystal;;;;;;;;;;;;;
obj_acquire_dark_crystal_desc;Four Dark Crystals were shipped from Cathay in the Old and New World. One was thrown into the Eastern Sea by Yis'sselie upon her betrayal, two were lost in Naparaya, one of which was later recovered by the Imperial Scribe, and the third was lost in the poisonous jungles of Lustria.;;;;;;;;;;;;;
obj_acquire_dark_crystal_title;Acquire Dark Crystal;;;;;;;;;;;;;
shashala_relinked;Report to the Dragon-Emperor;;;;;;;;;;;;;
shashala_relinked_desc;After thousands of years stranded in the inhospitable jungles of Lustria, without any direction nor link to the Heavenly City, you can finally stare into a Dark Crystal and hear the voice of the Dragon-Emperor once more.;;;;;;;;;;;;;
naparaya_relinked;Report to the Dragon-Emperor;;;;;;;;;;;;;
naparaya_relinked_desc;Once the renegade Jade have been dispersed and the wayward colonies in the Dragon Isles restored to the glorious rule of Grand Cathay, you can report to Xen Huong and see what else the Heavenly Dragons have in store for your family.;;;;;;;;;;;;;
jade_plus_diplomacy;Diplomatic Insight;;;;;;;;;;;;;
jade_plus_diplomacy_desc;This character has gazed into the Dark Crystal and the Ordainer gifted them with a silvertongue.;;;;;;;;;;;;;
jade_plus_martial;Martial Insight;;;;;;;;;;;;;
jade_plus_martial_desc;This character has gazed into the Dark Crystal and the Sibling of Conquest unraveled them some of the ancient tactics of Cathayan warfare.;;;;;;;;;;;;;
jade_plus_stewardship;Stewardship Insight;;;;;;;;;;;;;
jade_plus_stewardship_desc;This character has gazed into the Dark Crystal and the Ordainer has showed them a glimpse of the laws of Heavens.;;;;;;;;;;;;;
jade_plus_intrigue;Intrigue Insight;;;;;;;;;;;;;
jade_plus_intrigue_desc;This character has gazed into the Dark Crystal and the Sleeping One has shared his ancient and arcane dreams with them.;;;;;;;;;;;;;
jade_plus_learning;Learning Insight;;;;;;;;;;;;;
jade_plus_learning_desc;This character has gazed into the Dark Crystal, they've seen the furnace of the Firegiver and glimpsed at his handywork.;;;;;;;;;;;;;
jade_plus_piety;Sacred Insight;;;;;;;;;;;;;
jade_plus_piety_desc;This character has gazed into the Dark Crystal and the Dragon-Emperor of Fate has showed them a glimpse of their holy path in the service of Grand Cathay.;;;;;;;;;;;;;
cathayan_eradication_conquest_desc;Cathayan colonists have a long-standing feud against the wicked breed of renegade Jade Vampires spawned from the Imperial Scribe. As such, they can declare war against any non-Celestial Jade ruler within range.;;;;;;;;;;;;;
CB_NAME_ERADICATION_CATHAYAN;Jade Extermination of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_ERADICATION_CATHAYAN;$ORDER$$FIRST_ADJ$ Jade Extermination of $OTHER_TITLE$;;;;;;;;;;;;;
cathayan_subjugation_desc;You have a stable diplomatic line with Grand Cathay. Furthermore, your excellent conduct, as determined by the Dragon Gods, has been such to entrust you with the leadership over further campaigns of colonial expansion.;;;;;;;;;;;;;
CB_NAME_CATHAYAN_SUBJUGATION;Cathayan Colonial Campaign of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_CATHAYAN_SUBJUGATION;$ORDER$$FIRST_ADJ$ Colonial Campaign of $OTHER_TITLE$;;;;;;;;;;;;;
ship_shdroi;Ship Shdroi So'sou to Cathay;;;;;;;;;;;;;
ship_shdroi_desc;The Imperial Scribe has betrayed the gods and brought much suffering upon the Cathayans. It is only right that he be sent back to Grand Cathay to face his right punishment at the hands of the Dragon-Emperor.;;;;;;;;;;;;;
artillery_battery;Dragon-Cannons Battery;;;;;;;;;;;;;
cathayan_eunuch;Castrate [Root.GetFirstName];;;;;;;;;;;;;
cathayan_eunuch_desc;Cathayans have a long tradition of eunuch dignitaries. Provided that a young boy is cut at the correct age, there is no repercussion for the ruler's integrity.;;;;;;;;;;;;;
title_shadowman;Bokor;;;;;;;;;;;;;
title_shadowman_desc;A Bokor may enter and leave the Shadowrealm as he pleases. It is a honorific title often bestowed upon powerful spirits of the night.;;;;;;;;;;;;;
SHADOWY_COURT;The Shadow-Court;;;;;;;;;;;;;
best_candidate_title_shadowman;Shadowman Hopeful;;;;;;;;;;;;;
expected_next_title_shadowman;Descending Shadowman;;;;;;;;;;;;;
BIG_BOKORA;Big Bokora;;;;;;;;;;;;;
black_arkhan;Arkhan the Black;;;;;;;;;;;;;
black_arkhan_desc;"Arkhan the Black, the Liche King, was the first and most loyal of Nagash's followers and his first lieutenant. He died in a suicidal mission, thus giving Nagash the opportunity to escape. He was resurrected as a Liche by Nagash. When Nagash was killed by Alcadizaar, Arkhan and his Undead army turned to the deserts of Araby where he waged a 1000 year long war known as the ""Wars of the Dead"". He later returned to fight once more beside his master against Sigmar.";;;;;;;;;;;;;
creature_celdragon;Celestial Dragon;;;;;;;;;;;;;
creature_celdragon_desc;Dragons predate the coming of the Old Ones, they're the most ancient and amongst the most powerful creatures in the entire world. The Celestial Dragons of Cathay have supervised the construction of one of the greatest and most prosperous of the human realms and are in turn worshipped as gods by the Cathayans.;;;;;;;;;;;;;
coa_plain_chaos;Plain;;;;;;;;;;;;;
coa_plain_greenskin;Plain;;;;;;;;;;;;;
coa_plain_dwarf_chaos;Plain;;;;;;;;;;;;;
coa_plain_dwarf;Plain;;;;;;;;;;;;;
coa_plain_skaven;Plain;;;;;;;;;;;;;
coa_plain_nehekharan;Plain;;;;;;;;;;;;;
coa_plain_elf;Plain;;;;;;;;;;;;;
arabyan_scholar;Arabyan Scholar;;;;;;;;;;;;;
arabyan_scholar_desc;Though they existed for centuries before his coming, Arabyan Scholars acquired their current prestige after the revelation of the Sword of Ormazd. The first Caliph shared the Way of the One and the ancient rituals with his disciples, creating a dedicated and skilled caste of mages to defend Araby from the undead threat.\n Arabyan Scholars rely for many of their spells on the control of trapped and weakened daemons bound to foci like lamps, rings and jewels. All nobles are encouraged to study magic, but only males are allowed to read and learn the rituals.;;;;;;;;;;;;;
gunpowder_morale;Gunpowder Morale;;;;;;;;;;;;;
hollowed;Hollowed;;;;;;;;;;;;;
hollowed_desc;This character's mind has been broken to prevent them from using their magic to harm those around them.;;;;;;;;;;;;;
ice_witch;Ice Witch;;;;;;;;;;;;;
ice_witch_desc;Kislevites have always depended on their cabal of Ice Witches, a secretive sisterhood who protected the frozen realm and teach the promising scions of important families. An ancient prophecy foretold Kislev would have been brought down by a wizard, therefore the Ice Witches are also charged to the search and neutralization of any male showing signs of magic potential.;;;;;;;;;;;;;
IS_NOT_INCAPACITATED;Is not incapacitated or occupied\n;;;;;;;;;;;;;
reform_backbinz_horde;Put back da Backbinz Biggast Band;;;;;;;;;;;;;
reform_backbinz_horde_desc;Oi, Bozz! Ancient gobbo tales tellz of a HUGE gobbo band takin' all da humies' landz near da sea and dezert! Youse thinkz we can do one too?;;;;;;;;;;;;;
mahtmasi_scare_goblins;Scare off Goblins;;;;;;;;;;;;;
mahtmasi_scare_goblins_desc;A tribe of Greenskins is reaching the border of the Shadowrealms. They cannot be allowed to enter, but a confrontation may not be required.;;;;;;;;;;;;;
opinion_scared_goblins;Scared Goblins;;;;;;;;;;;;;
shadowgate_collapsed;Shadowgate Collapsed;;;;;;;;;;;;;
plot_make_voodoo_doll;Make a Voodoo doll;;;;;;;;;;;;;
plot_make_voodoo_doll_title;Make a Voodoo doll;;;;;;;;;;;;;
plot_make_voodoo_doll_desc;If you could build a proper fetish, tied with the personal belongings of the victim. You will have power over [Root.GetHerHim].;;;;;;;;;;;;;
plot_make_voodoo_doll_short;Make a Voodoo doll;;;;;;;;;;;;;
mahtmasi_swarm;Swarm;;;;;;;;;;;;;
cursed_lands;Cursed Lands;;;;;;;;;;;;;
cursed_lands_desc;Something is wrong in this province. It is hard to tell, but the people can feel it too: an uneasiness and dark presence disrupting peaceful living.;;;;;;;;;;;;;
opinion_cursed;Cursed;;;;;;;;;;;;;
locust_plague;Locust Plague;;;;;;;;;;;;;
locust_plague_desc;The dreaded plague of locusts has scourged this province, consuming reserves and leaving barren ground in its wake.;;;;;;;;;;;;;
use_shadow_plot;Summon Shadows;;;;;;;;;;;;;
use_shadow_plot_desc;Use shadows and vermin to quicken the achievement of your plot.\n The use of such dark entities does not guarantee success, but it will prevent the attempt from being discovered, as the shadows will just slip away and disappear if exposed.;;;;;;;;;;;;;
convert_to_shadowmen;Embrace Shadowmen worship;;;;;;;;;;;;;
convert_to_shadowmen_desc;If you placate the angry spirits of the Shadowlands, perhaps they will leave you alone.;;;;;;;;;;;;;
title_knight_captain_heir;Favourite Hunter;;;;;;;;;;;;;
title_knight_captain_heir_desc;An independent Chapter does not require elections, thus your favourite hunter will be the one to succeed the current ruler.;;;;;;;;;;;;;
skaven_black;Black Skaven (Cosmetic);;;;;;;;;;;;;
skaven_white;White Skaven (Cosmetic);;;;;;;;;;;;;
warlock_engineer;Warlock Engineer;;;;;;;;;;;;;
warlock_engineer_desc;The most ingenious engineers of Clan Skryre make-build great and powerful tecnology, much more powerful than stupid dwarf-things!\n§C- Grey Seer Skreelin Thurntik§!\n;;;;;;;;;;;;;
master_moulder;Master Moulder;;;;;;;;;;;;;
master_moulder_desc;The Lords of Clan Moulder brew-spawn many beast-things for the glory of the Underempire: Rattogres, Giant Rats, and many more-more kill-things.\n§C- Grey Seer Skreelin Thurntik§!\n;;;;;;;;;;;;;
plaguelord;Plaguelord;;;;;;;;;;;;;
plaguelord_desc;Foolish Plaguelords don't know the true nature-being of the Horned Rat and make fun-mock of his MOST holy representatives on Earth: the Grey Seers. They shall soon-soon learn the price of their blasphemy, yes-yes!\n§C- Grey Seer Skreelin Thurntik§!\n;;;;;;;;;;;;;
eshin_assassin;Assassin;;;;;;;;;;;;;
eshin_assassin_desc;Assassins are most precious tools for the great Council of Thirteen, they kill many stupid Skaven and many-many man-things for us, sneakily and quickly.\n§C- Grey Seer Skreelin Thurntik§!\n ;;;;;;;;;;;;;
council_warlord;Grey Lord;;;;;;;;;;;;;
council_warlord_desc;Thirteen seats build-make the great Council of the Underempire, twelve most powerful and most cunning Skaven seat in it, but only our true Master and Lord of Decay sits on the Thirteenth for ALL time-times!\n§C- Grey Seer Skreelin Thurntik§!\n;;;;;;;;;;;;;
grey_seer;Grey Seer;;;;;;;;;;;;;
grey_seer_desc;We are the Chosen Ones of our one True Master, marked on birth with His pure white mane and His most magnificent spiraling horns. We who are gifted with his dreadful magic, we who speak His Word-Word, we who hear His Thoughts, we who know His Will, we who enact His Plot-Plots... We TRULY are-are the most magnificent, most beautiful, most cunning, most marvelous, most powerful and intelligent amongst all Skaven, true paragons of all that the glorious Underempire stands for-for!\n§C- Grey Seer Skreelin Thurntik§!\n;;;;;;;;;;;;;
skaven_breeder;Breeder;;;;;;;;;;;;;
skaven_breeder_desc;There are no Skaven females, only Skaven breeders.\n §C- Grey Seer Skreelin Thurntik§\n;;;;;;;;;;;;;
skaven_flip_flopping;Flip Clan;;;;;;;;;;;;;
skaven_flip_flopping_desc;Too dangerous to stand for a Clan that is not supported by the local Warlord, no-no.;;;;;;;;;;;;;
black_skaven;Black Skaven;;;;;;;;;;;;;
black_skaven_desc;A Skaven born of black is a good omen, yes-yes! He'll grow strong and eager to maim-kill many things. These sort of Skaven are good to make Stormvermin and Assassins.\n §C- Grey Seer Skreelin Thurntik§!\n;;;;;;;;;;;;;
white_skaven;White Skaven;;;;;;;;;;;;;
white_skaven_desc;When a Skaven is born of the pure silvery hide of the Horned Rat, he must be taken away from his inferior siblings and dutifully trained to become one of the most noble and excellent Prophets of the Horned Rat: a Grey Seer.\n §C- Grey Seer Skreelin Thurntik§!\n;;;;;;;;;;;;;
skaven_government;Underlordship;;;;;;;;;;;;;
skaven_government_desc;The Skaven are deceitful and warmongering creatures, as much distrustful of others as they are of each other. In a Skaven society status is everything and every Skaven is ready to grovel, lie and betray his way to the top. Skaven tend to live underground in sprawling cities, but it is their dream to ascend and eat and enslave all of the things who live on the surface. The Underempire is a fractious realm, nominally ruled by the Council of Thirteen, presided by the twelve most powerful Warlords and the Horned Rat himself.;;;;;;;;;;;;;
khorne_berserker;Khorne Berserker;;;;;;;;;;;;;
khorne_berserker_desc;This character has been filled with the unholy rage of the Blood God, giving them unparalleled strength and fury on the battlefield.;;;;;;;;;;;;;
opinion_too_thin;Too Thin;;;;;;;;;;;;;
ogre_eat_prisoner;Eat Prisoner;;;;;;;;;;;;;
ogre_eat_prisoner_desc;Ogres are known for their appetite and cannibalistic tendencies. Eat [Root.GetFirstName] to gain prestige and piety.;;;;;;;;;;;;;
dispatch_vermin_desc;Cast a Verminlore Spell;;;;;;;;;;;;;
lore_vermin;Verminlore;;;;;;;;;;;;;
lore_vermin_desc;The great power of the most holiest Horned Rat grants us chosen Seers the devastating energies of Plague and Ruin to plunge-plunge our enemies in utter despair-pair!\n §C- Grey Seer Skreelin Thurntik§!\n;;;;;;;;;;;;;
warpstone_1;Warpstone Shard I;;;;;;;;;;;;;
warpstone_1_desc;A precious warpstone shard, charged with glowing unstable power.;;;;;;;;;;;;;
warpstone_2;Warpstone Shards II;;;;;;;;;;;;;
warpstone_2_desc;Two precious warpstone shards, charged with glowing unstable power.;;;;;;;;;;;;;
warpstone_3;Warpstone Shards III;;;;;;;;;;;;;
warpstone_3_desc;Three precious warpstone shards, charged with glowing unstable power.;;;;;;;;;;;;;
warpstone_4;Warpstone Shards IV;;;;;;;;;;;;;
warpstone_4_desc;Four precious warpstone shards, charged with glowing unstable power.;;;;;;;;;;;;;
warpstone_5;Warpstone Shards V;;;;;;;;;;;;;
warpstone_5_desc;Five precious warpstone shards, charged with glowing unstable power.;;;;;;;;;;;;;
warpstone_frenzy;Warpstone Frenzy;;;;;;;;;;;;;
warpstone_frenzy_desc;The world is in this character's grasp! They can feel it! They will rule reality and squash their enemies with a mere flinch of the tips of their fingers!;;;;;;;;;;;;;
elite_stormvermin;Elite Stormvermin;;;;;;;;;;;;;
elite_stormvermin_desc;Black of fur-fur, they are the Skaven chosen since birth to become the perfect warriors. Trained to fight and die for their masters, the Stormverimn are equipped with the best weapons and armours that the Lords of Decay can bestow unto them-them. On the battlefields they have no equal, for they are trained for unending war-war and to crave for the blood of their foes-foes.\n §C- Grey Seer Skreelin Thurntik§!\n;;;;;;;;;;;;;
acquire_warpstone;Acquire Warpstone;;;;;;;;;;;;;
acquire_warpstone_desc;Pay useless money to gain most precious warpstone and achieve your destiny!;;;;;;;;;;;;;
stormvermin_retinue;Stormvermin Retinue;;;;;;;;;;;;;
assassins_squad;Assassins' Squad;;;;;;;;;;;;;
warplightning_cannons;Warplightning Cannons;;;;;;;;;;;;;
doom_wheel;Doomwheel;;;;;;;;;;;;;
hellpit_abominations;Hellpit Abominations;;;;;;;;;;;;;
plagueclaw_catapults;Plagueclaw Catapults;;;;;;;;;;;;;
skaven_demagogy;Intimidate subjects;;;;;;;;;;;;;
skaven_demagogy_desc;What-what!?! Useless minions! Do you not know that my Clan is the greatest smartest most powerful in Skavendom? And that I'll have kill-killed whoever doesn't agree with me?;;;;;;;;;;;;;
title_seer_heir;Appoint Successor Seer;;;;;;;;;;;;;
title_seer_heir_desc;Of all the useless tail-kissing liars incompetently stumbling around me, you are the one I like the most-most!;;;;;;;;;;;;;
eat_warpstone;Eat Warpstone;;;;;;;;;;;;;
eat_warpstone_desc;Consume the precious warpstone and gain the power to rule the world-world!;;;;;;;;;;;;;
skaven_gain_claim;Project Claim;;;;;;;;;;;;;
skaven_gain_claim_desc;Your Leader is your Leader, but shouldn't you really be the one in charge? Surely you are smarter, stronger, better in any way than that idiot you call Master. Surely you have every right-right to take his place...;;;;;;;;;;;;;
snatch_breeder;Snatch Breeder;;;;;;;;;;;;;
snatch_breeder_desc;All your Breeders are belong to us!;;;;;;;;;;;;;
pick_breeder;Pick Breeder;;;;;;;;;;;;;
pick_breeder_desc;You have a wide selection of Breeders, oh Great One! Pick one or a dozen for yourself? Breeders are stinky numb-dumb bloated filthy creatures, but you can use them to store many little ratlings inside their ugly belly and spawn a thousand good and powerful Skaven!;;;;;;;;;;;;;
skaven_tributary_cb_desc;§Y$CLAIMANT$§! is the greatest Skaven ever! Foolish interlopers think they can steal the celebrated spot from him? Ah! He'll teach-kill them, for good! Then they'll be his servants, yes-yes!;;;;;;;;;;;;;
CB_NAME_SKAVEN_TRIBUTARY;Skaven Subjugation;;;;;;;;;;;;;
WAR_NAME_SKAVEN_TRIBUTARY;$ORDER$$FIRST_ADJ$ Skaven Subjugation of $OTHER_TITLE$;;;;;;;;;;;;;
skaven_county_conquest_desc;Skaven can freely conquer and vassalize counties held by other Skaven with little to no truce and no repercussions.;;;;;;;;;;;;;
skaven_foreignconquest_desc;Pitiful surfacers, manthings, dwarfthings, greenthings, elfthings... they will all become food and slaves for their Skaven masters one day!;;;;;;;;;;;;;
CB_NAME_DUCHY_SKAVEN;Surfacer Conquest of [Title.GetBaseName];;;;;;;;;;;;;
